enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,protein_g,tuz_g,lif_g,sodyum_g,nova_grubu,nutriscore_notu,seker_orani,protein_orani,doymus_yag_orani
131.0,9.09090909090909,5.72727272727273,9.63636363636364,9.63636363636364,2.90909090909091,0.0909090909090909,2.0,0.0363636363636364,4.0,C,0.905982905982906,0.022038567493112955,0.5675675675675679
574.0,47.0,8.1,2.0,1.3,32.0,0.9825,2.0,0.393,3.0,C,0.43333333333333335,0.05565217391304348,0.16874999999999998
173.0,11.0,1.5,14.0,3.0,4.0,0.69,0.8,0.276,4.0,C,0.2,0.022988505747126436,0.125
153.0,5.3,3.0,23.0,14.0,3.3,0.08,2.0,0.032,3.0,C,0.5833333333333334,0.02142857142857143,0.4761904761904762
66.0,0.4,0.1,15.0,14.0,1.2,0.0975,2.0,0.039,4.0,C,0.875,0.01791044776119403,0.07142857142857144
299.0,5.2,1.2,53.2,2.1,9.1,1.0,1.6,0.4,4.0,C,0.03874538745387454,0.030333333333333334,0.1935483870967742
119.0,6.2,4.2,10.0,10.0,5.6,0.09,2.0,0.036,4.0,C,0.9090909090909091,0.04666666666666666,0.5833333333333334
117.0,7.1,4.7,10.0,10.0,2.8,0.17,0.36260625,0.068,3.0,C,0.9090909090909091,0.02372881355932203,0.5802469135802469
101.0,8.9,0.8,3.1,1.3,1.5,0.45,2.0,0.18,4.0,C,0.3170731707317074,0.014705882352941176,0.08080808080808081
438.0,17.6,3.6,54.8,16.7,12.0,0.09,8.0,0.036,3.0,C,0.2992831541218638,0.02733485193621868,0.1935483870967742
77.0,1.3,0.3,13.0,2.8,2.9,0.89,1.7,0.356,4.0,C,0.19999999999999998,0.03717948717948718,0.13043478260869565
164.0,2.6,0.5,30.0,3.5,3.7,1.2775,2.9,0.511,4.0,C,0.11290322580645161,0.022424242424242426,0.1388888888888889
189.0,2.8,0.5,34.0,0.5,5.7,1.1,2.6,0.44,3.0,C,0.014285714285714285,0.030000000000000002,0.13157894736842105
157.0,8.9,0.6,13.0,2.1,6.1,1.8,0.5,0.72,4.0,C,0.15,0.03860759493670886,0.0606060606060606
93.0,0.7,0.4,19.2,17.6,2.5,0.1,2.0,0.04,4.0,C,0.8712871287128714,0.026595744680851064,0.23529411764705885
115.0,6.4000000953674,4.1999998092651,10.89999961853,10.89999961853,2.4000000953674,0.10000000149012,0.9,0.04,4.0,C,0.9159663838608149,0.020689655994546554,0.5675675344780622
299.0,26.0,3.6,12.0,1.3,3.4,1.2,2.0,0.48,4.0,C,0.1,0.011333333333333332,0.13333333333333333
75.0,2.0,0.2,12.3,8.6,1.2,1.475,1.4,0.59,4.0,C,0.6466165413533834,0.015789473684210527,0.06666666666666667
247.0,1.2,1.1,96.0,0.5,0.5,0.02,2.0,0.008,4.0,C,0.005154639175257732,0.0020161290322580645,0.5
0.0,0.0,0.0,0.1,0.0,0.0,0.02,2.0,0.008,4.0,C,0.0,0.0,0.0
102.0,4.67479674796748,2.35772357723577,12.8861788617886,1.30081300813008,1.66666666666667,0.853658536585366,1.21951219512195,0.341463414634146,4.0,C,0.09367681498829042,0.016181229773462816,0.41547277936962707
94.0,2.4,1.2,12.3,1.7,5.2,1.18,1.1,0.472,4.0,C,0.12781954887218044,0.05473684210526316,0.35294117647058826
386.0,12.0,1.1,63.0,0.0,5.3,0.335,7.2,0.134,4.0,C,0.0,0.013695090439276485,0.08461538461538462
162.0,9.0,6.4,12.8,12.8,7.5,0.325,8.0,0.13,4.0,C,0.927536231884058,0.046012269938650305,0.64
98.0,3.7,1.9,14.0,1.6,2.2,0.5,1.2,0.2,4.0,C,0.10666666666666667,0.022222222222222223,0.40425531914893614
208.0,16.9,2.7,4.2,2.0,9.3,1.3775,1.0,0.551,4.0,C,0.3846153846153846,0.0444976076555024,0.15083798882681568
427.0,12.1,2.0,65.3,19.0,11.0,0.02,6.6,0.008,4.0,C,0.28657616892911014,0.02570093457943925,0.15267175572519084
133.0,4.7,3.2,18.4,17.7,3.7,0.24,0.1,0.12,4.0,C,0.9123711340206185,0.027611940298507463,0.5614035087719298
73.0,2.1,0.5,9.2,7.6,3.8,0.05,2.0,0.02,4.0,C,0.7450980392156863,0.05135135135135135,0.16129032258064516
113.0,3.0,2.2,18.0,16.0,3.0,0.24,2.0,0.096,4.0,C,0.8421052631578947,0.02631578947368421,0.55
91.0,7.1,2.0,5.3,0.7,0.7,0.86,0.5,0.344,4.0,C,0.1111111111111111,0.0076086956521739125,0.2469135802469136
44.0,0.5,0.1,10.0,10.0,0.5,0.0,0.6,0.0,1.0,C,0.9090909090909091,0.011111111111111112,0.06666666666666667
47.0,2.0,0.2,4.3,4.1,2.8,0.09,2.0,0.036,4.0,C,0.7735849056603773,0.05833333333333333,0.06666666666666667
152.0,8.5,4.9,13.0,2.6,5.4,0.67,1.1,0.268,3.0,C,0.18571428571428572,0.03529411764705882,0.5157894736842106
362.0,2.6,1.8,71.0,0.0,12.0,1.3,4.7,0.52,4.0,C,0.0,0.03305785123966942,0.5
900.0,100.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,C,0.0,0.0,0.12871287128712872
161.0,12.0,0.9,9.1,6.7,1.6,0.27,2.0,0.108,4.0,C,0.6633663366336634,0.009876543209876543,0.06923076923076923
136.0,5.93,4.44,15.52,9.02,5.24,0.25,0.0,0.1,3.0,C,0.5460048426150121,0.038248175182481754,0.6406926406926408
38.0,0.5,0.1,9.0,9.0,0.6,0.01,0.5,0.004,1.0,C,0.9,0.015384615384615384,0.06666666666666667
49.0,0.2,0.1,10.3,10.3,0.6,0.01,0.5,0.004,4.0,C,0.911504424778761,0.012,0.08333333333333334
328.0,0.4,0.0,76.0,4.0,3.8,0.56,2.0,0.224,3.0,C,0.05194805194805195,0.01155015197568389,0.0
136.0,2.9,0.2,19.2,2.7,7.3,1.435,1.8,0.574,3.0,C,0.13366336633663367,0.05328467153284672,0.05128205128205129
103.0,7.0,4.8,4.5,4.5,5.6,0.1,2.0,0.04,1.0,C,0.8181818181818182,0.05384615384615384,0.6
149.0,10.8,1.6,3.7,1.3,9.1,1.2775,0.5,0.511,4.0,C,0.2765957446808511,0.06066666666666667,0.13559322033898305
63.0,3.6,2.4,4.6,3.6,3.1,0.1,2.0,0.04,3.0,C,0.6428571428571429,0.0484375,0.5217391304347826
122.0,3.6,1.3,0.6,0.6,22.0,1.8,0.0,0.72,4.0,C,0.37499999999999994,0.17886178861788618,0.28260869565217395
169.0,3.0,1.3,0.5,0.1,37.0,1.97,2.0,0.788,3.0,C,0.06666666666666667,0.21764705882352942,0.325
136.0,9.2,4.2,2.7,0.8,11.0,1.1,2.0,0.44,4.0,C,0.21621621621621623,0.08029197080291971,0.411764705882353
213.0,5.6,0.6,32.0,1.5,5.1,1.7,1.6,0.68,4.0,C,0.045454545454545456,0.023831775700934577,0.09090909090909091
30.0,0.2,0.1,5.4,4.0,1.3,1.1,1.7,0.44,3.0,C,0.625,0.041935483870967745,0.08333333333333334
190.0,5.25,1.58333333333333,23.3333333333333,1.33333333333333,10.0,1.25,4.41666666666667,0.5,4.0,C,0.05479452054794514,0.05235602094240838,0.2533333333333328
390.0,6.0,3.0,59.0,10.0,16.0,1.3,9.0,0.52,3.0,C,0.16666666666666666,0.04092071611253197,0.42857142857142855
139.0,9.0,5.7,3.6,3.6,10.0,0.7,0.0,0.28,4.0,C,0.782608695652174,0.07142857142857142,0.5700000000000001
46.0,2.6,0.4,3.9,3.1,0.9,0.66,1.2,0.264,4.0,C,0.6326530612244897,0.019148936170212766,0.11111111111111112
49.0,2.6,1.5,5.4,0.0,0.6,0.5,0.9,0.2,3.0,C,0.0,0.012,0.41666666666666663
258.0,9.0,3.7,33.0,8.2,8.7,0.96,4.7,0.384,4.0,C,0.24117647058823527,0.033590733590733585,0.37
164.0,12.0,3.0999999046326,0.89999997615814,0.89999997615814,13.0,0.92,2.0,0.368,4.0,C,0.4736842039219224,0.07878787878787878,0.2384615311255846
104.0,2.7,1.7,18.0,16.0,1.9,0.16,0.5,0.064,4.0,C,0.8421052631578947,0.018095238095238095,0.45945945945945943
74.0,3.6,1.2,6.1,4.8,3.4,1.4,1.6,0.56,4.0,C,0.676056338028169,0.04533333333333333,0.2608695652173913
92.0,2.7,1.8,14.0,13.0,3.0,0.1,2.0,0.04,4.0,C,0.8666666666666667,0.03225806451612903,0.48648648648648646
87.0,2.9,2.0,11.4,10.9,3.7,0.14,2.0,0.056,4.0,C,0.8790322580645161,0.042045454545454546,0.5128205128205129
125.0,0.5,0.2,0.1,0.1,30.0,3.4,0.0,1.36,3.0,C,0.09090909090909091,0.23809523809523808,0.13333333333333333
100.0,2.3,0.4,13.1,2.4,5.8,0.99,2.0,0.388,4.0,C,0.1702127659574468,0.05742574257425742,0.12121212121212123
413.0,13.0,1.8,55.0,1.8,15.0,1.3,10.0,0.52,3.0,C,0.03214285714285715,0.036231884057971016,0.1285714285714286
472.0,20.0,2.7,64.4,1.3,6.6,0.7,5.7,0.28,3.0,C,0.019877675840978593,0.013953488372093023,0.1285714285714286
109.0,3.7,2.5,12.0,11.0,6.7,0.09,0.5,0.036,4.0,C,0.8461538461538461,0.06090909090909091,0.5319148936170213
622.0,51.0,12.0,11.0,11.0,25.0,1.1,11.0,0.44,3.0,C,0.9166666666666666,0.04012841091492777,0.23076923076923078
163.0,9.9,6.0,11.0,0.8,6.8,0.73,1.6,0.292,4.0,C,0.06666666666666667,0.041463414634146344,0.5504587155963303
22.0,0.5,0.1,4.9,4.9,0.5,0.03,0.5,0.012,4.0,C,0.8305084745762712,0.021739130434782608,0.06666666666666667
117.0,5.2,3.5,13.0,13.0,4.5,0.1,0.5,0.04,4.0,C,0.9285714285714286,0.038135593220338986,0.564516129032258
607.0,5.4,2.6,20.0,1.9,2.8,0.45,1.2,0.18,4.0,C,0.09047619047619047,0.004605263157894736,0.40625
391.0,1.6,0.3,82.0,15.0,8.3,0.885,5.2,0.354,4.0,C,0.18072289156626506,0.021173469387755103,0.11538461538461538
183.0,4.2,2.6,25.0,2.9,11.0,1.2,1.9,0.48,3.0,C,0.11153846153846153,0.059782608695652176,0.5
388.0,3.6,0.5,79.0,24.0,7.5,0.6,5.0,0.24,4.0,C,0.3,0.019280205655526992,0.10869565217391305
206.0,7.7,1.0,23.1,3.2,9.4,1.14,3.5,0.456,4.0,C,0.13278008298755187,0.045410628019323676,0.1149425287356322
371.0,29.0,20.0,0.5,0.5,27.0,0.8,2.0,0.32,3.0,C,0.3333333333333333,0.07258064516129033,0.6666666666666666
69.0,3.0,0.9,2.8,0.5,7.6,1.6,2.0,0.64,4.0,C,0.13157894736842105,0.10857142857142857,0.225
148.0,9.2,6.2,11.9,11.9,4.4,0.15,2.0,0.06,4.0,C,0.9224806201550387,0.029530201342281882,0.607843137254902
96.0,2.9,2.2,15.0,12.0,2.7,0.16,0.0,0.064,4.0,C,0.75,0.027835051546391754,0.5641025641025642
641.0,54.0,4.2,9.8,0.0,24.0,0.49,9.9,0.196,4.0,C,0.0,0.037383177570093455,0.07636363636363637
40.0,0.5,0.1,9.8,9.8,0.5,0.0,0.5,0.0,1.0,C,0.9074074074074074,0.012195121951219513,0.06666666666666667
138.0,9.8,5.1,11.0,10.0,3.5,0.11,0.5,0.044,4.0,C,0.8333333333333334,0.025179856115107913,0.47222222222222215
102.0,1.8,0.5,0.9,0.9,20.0,2.0,2.0,0.8,4.0,C,0.4736842105263158,0.1941747572815534,0.17857142857142858
117.0,5.9,2.3,10.0,1.3,5.0,0.76,2.1,0.304,4.0,C,0.11818181818181818,0.0423728813559322,0.3333333333333333
495.0,55.0,15.0,0.0,0.0,0.0,0.4,0.0,0.16,4.0,C,0.0,0.0,0.26785714285714285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,0.0,0.0,0.0
286.0,16.0,2.0,26.0,4.0,3.5,1.2,2.0,0.48,3.0,C,0.14814814814814814,0.012195121951219513,0.11764705882352941
112.0,5.8,2.0,9.3,0.6,5.0,0.8,1.3,0.32,3.0,C,0.058252427184466014,0.04424778761061947,0.29411764705882354
392.0,5.2,2.5,72.0,14.0,12.0,1.0,5.7,0.4,4.0,C,0.1917808219178082,0.030534351145038167,0.4032258064516129
492.0,26.0,3.2,56.5,0.0,6.1,0.003825,4.0,0.00153,4.0,C,0.0,0.012373225152129817,0.11851851851851852
301.0,0.4,0.1,67.0,63.0,2.5,0.01,8.0,0.004,1.0,C,0.9264705882352942,0.008278145695364239,0.07142857142857144
409.0,8.6,1.0,69.1,1.9,11.0,1.1,5.6,0.44,3.0,C,0.02710413694721826,0.026829268292682926,0.10416666666666667
396.0,32.0,20.0,0.0,0.0,27.0,0.5,0.0,0.2,3.0,C,0.0,0.06801007556675064,0.6060606060606061
128.0,6.1,2.2,7.5,0.9,8.7,0.68,4.0,0.272,4.0,C,0.10588235294117647,0.06744186046511627,0.3098591549295775
234.0,8.5,1.0,30.0,3.9,9.1,1.0,1.6,0.4,4.0,C,0.12580645161290321,0.03872340425531915,0.10526315789473684
30.0,1.0,0.0,7.1,4.9,0.2,0.01,2.0,0.004,4.0,C,0.6049382716049383,0.0064516129032258064,0.0
97.0,3.1,2.0,14.0,14.0,3.3,0.1,2.0,0.04,4.0,C,0.9333333333333333,0.0336734693877551,0.48780487804878053
215.0,10.1,3.0,9.6,9.2,20.7,0.97,1.7,0.388,4.0,C,0.8679245283018867,0.09583333333333333,0.2702702702702703
133.0,10.0,6.5,3.7,3.7,7.1,0.08,2.0,0.032,4.0,C,0.7872340425531915,0.05298507462686567,0.5909090909090909
198.0,8.9,2.6,20.0,2.8,8.8,0.69,1.4,0.276,4.0,C,0.13333333333333333,0.044221105527638194,0.26262626262626265
25.0,0.5,0.1,4.3,4.2,0.8,1.3,2.0,0.52,3.0,C,0.7924528301886793,0.03076923076923077,0.06666666666666667
148.0,9.3,5.7,12.7,12.6,2.9,0.1,2.0,0.04,4.0,C,0.9197080291970803,0.019463087248322148,0.5533980582524272
397.0,6.1,0.9,73.6,0.0,8.4,0.45,6.6,0.18,4.0,C,0.0,0.021105527638190957,0.1267605633802817
244.0,1.4,0.2,46.0,3.1,10.8,1.4,2.2,0.56,4.0,C,0.06595744680851064,0.044081632653061226,0.08333333333333334
48.0,0.0,0.0,11.0,11.0,0.5,0.0,0.0,0.0,1.0,C,0.9166666666666666,0.01020408163265306,0.0
828.0,92.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,C,0.0,0.0,0.15053763440860216
528.0,30.0,2.4,52.0,2.4,7.6,0.97,4.4,0.388,4.0,C,0.045283018867924525,0.01436672967863894,0.07741935483870968
395.0,31.0,22.0,0.0,0.0,29.0,0.7,2.0,0.28,3.0,C,0.0,0.07323232323232323,0.6875
7.0,0.1,0.0,1.4,1.2,0.1,0.01,2.0,0.004,4.0,C,0.5,0.0125,0.0
116.0,4.3,2.0,14.0,2.7,5.2,0.74,1.6,0.296,4.0,C,0.18000000000000002,0.044444444444444446,0.37735849056603776
612.0,49.0,9.3,22.0,6.0,19.0,0.82,3.8,0.328,3.0,C,0.2608695652173913,0.03099510603588907,0.18600000000000003
137.0,6.9,4.4,13.0,12.0,6.3,0.08,0.5,0.032,4.0,C,0.8571428571428571,0.04565217391304348,0.5569620253164557
447.0,15.9,2.2,63.4,15.5,9.0,0.1,7.1,0.04,4.0,C,0.24068322981366458,0.020089285714285716,0.13017751479289943
290.0,8.7,1.5,40.0,4.5,8.8,2.0,8.0,0.8,4.0,C,0.10975609756097561,0.030240549828178698,0.15463917525773196
111.0,5.3,0.7,7.9,3.8,9.0,1.49,4.3,0.596,4.0,C,0.42696629213483145,0.08035714285714286,0.1111111111111111
145.0,5.8,3.2,14.1,0.2,8.5,1.05,1.0,0.42,4.0,C,0.013245033112582783,0.05821917808219178,0.4705882352941177
171.0,6.7,0.6,20.0,3.7,6.4,0.78,2.6,0.312,4.0,C,0.1761904761904762,0.037209302325581395,0.07792207792207792
30.0,0.0,0.0,6.0,5.5,0.6,0.81,1.7,0.324,4.0,C,0.7857142857142857,0.01935483870967742,0.0
127.0,5.4,2.0,0.5,0.5,19.0,1.8,0.0,0.72,4.0,C,0.3333333333333333,0.1484375,0.3125
62.0,1.6,1.0,9.0,8.6,2.9,0.09,2.0,0.036,4.0,C,0.86,0.04603174603174603,0.3846153846153846
112.0,3.0,1.2,1.0,0.9,20.0,1.6725,2.0,0.669,4.0,C,0.45,0.17699115044247787,0.3
499.0,55.0,10.0,0.6,0.6,0.5,0.8,2.0,0.32,4.0,C,0.37499999999999994,0.001,0.17857142857142858
110.0,3.9,2.8,15.0,14.0,3.9,0.01,0.0,0.11,3.0,C,0.875,0.03513513513513514,0.5714285714285714
438.0,13.9,3.2,65.7,21.7,9.0,0.19,7.2,0.076,4.0,C,0.3253373313343328,0.02050113895216401,0.21476510067114093
128.0,6.4,4.3,14.2,12.4,2.4,0.1,0.2,0.04,4.0,C,0.8157894736842106,0.018604651162790697,0.581081081081081
81.0,2.8,1.6,9.0,0.7,4.5,0.41,1.6,0.164,3.0,C,0.06999999999999999,0.054878048780487805,0.4210526315789474
42.0,0.8,0.2,7.7,4.0,0.8,0.0875,2.0,0.035,3.0,C,0.4597701149425288,0.018604651162790697,0.11111111111111112
47.0,0.2,0.03,10.6,10.3,0.4,0.01,0.3,0.004,1.0,C,0.8879310344827587,0.008333333333333333,0.025
234.0,19.0,3.9,2.1,0.7,13.0,0.88,2.0,0.352,3.0,C,0.2258064516129032,0.05531914893617021,0.195
359.0,0.6,0.1,88.0,0.5,0.5,0.1775,0.5,0.071,2.0,C,0.0056179775280898875,0.001388888888888889,0.0625
104.0,4.8,1.7,8.6,0.2,7.8,0.93,1.2,0.372,4.0,C,0.020833333333333336,0.07428571428571429,0.29310344827586204
186.0,11.0,3.1,0.7,0.7,21.0,1.2,0.5,0.48,4.0,C,0.4117647058823529,0.11229946524064172,0.25833333333333336
93.0,2.1,1.3,15.0,13.0,3.4,0.1,0.5,0.04,4.0,C,0.8125,0.036170212765957444,0.41935483870967744
460.0,17.0,1.5,68.0,2.4,8.0,0.9725,2.9,0.389,4.0,C,0.034782608695652174,0.01735357917570499,0.08333333333333333
41.0,1.1,0.8,6.6,1.3,0.8,0.68,1.1,0.272,4.0,C,0.17105263157894737,0.01904761904761905,0.38095238095238093
265.0,3.8,0.7,45.0,4.5,9.4,1.5,6.0,0.6,4.0,C,0.09782608695652174,0.035338345864661655,0.14583333333333334
97.0,2.5,1.0,0.3,0.3,18.5,1.9,2.0,0.76,4.0,C,0.23076923076923075,0.18877551020408162,0.2857142857142857
900.0,99.9,11.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,C,0.0,0.0,0.10901883052527254
40.0,2.4,0.2,2.7,1.4,1.4,0.14,0.8,0.056,3.0,C,0.37837837837837834,0.03414634146341463,0.05882352941176471
496.0,26.0,3.2,47.9,13.1,13.7,0.05,7.8,0.02,3.0,C,0.26789366053169733,0.027565392354124748,0.11851851851851852
213.0,11.0,2.6,15.0,0.0,12.0,1.2,3.0,0.48,4.0,C,0.0,0.056074766355140186,0.21666666666666667
85.0,2.8,2.1,10.0,8.3,5.0,0.127,1.0,0.0508,4.0,C,0.7545454545454546,0.05813953488372093,0.5526315789473685
900.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,0.0,0.0,0.1485148514851485
21.0,0.5,0.1,4.9,4.8,0.5,0.01,2.0,0.004,4.0,C,0.8135593220338982,0.022727272727272728,0.06666666666666667
29.0,0.6,0.0,7.0,4.8,0.5,0.01,2.0,0.004,4.0,C,0.6,0.016666666666666666,0.0
311.0,7.4,2.2,49.0,2.0,8.8,0.6,5.7,0.236,4.0,B,0.04,0.02820512820512821,0.2619047619047619
520.0,31.6666666666667,2.33333333333333,49.3333333333333,0.666666666666667,6.33333333333333,1.16666666666667,6.66666666666667,0.466666666666667,4.0,C,0.013245033112582795,0.012156110044785663,0.07142857142857126
125.0,0.1,0.1,28.4,22.5,6.05,0.05,1.81,0.02,4.0,C,0.7653061224489797,0.04801587301587301,0.09090909090909091
369.0,2.0,0.4,74.0,3.8,9.6,1.15,6.0,0.46,3.0,C,0.050666666666666665,0.025945945945945945,0.13333333333333333
179.0,8.8,2.9,19.2,2.4,5.8,0.48,1.0,0.192,4.0,C,0.1188118811881188,0.03222222222222222,0.29591836734693877
45.0,0.0,0.0,11.0,10.6,0.0,0.0,0.1,0.0,1.0,C,0.8833333333333333,0.0,0.0
91.0,2.7,1.8,12.0,10.8,3.7,0.15,2.0,0.06,4.0,C,0.8307692307692308,0.04021739130434783,0.48648648648648646
23.0,1.4,0.4,0.1,0.1,2.4,0.78,2.0,0.312,4.0,C,0.09090909090909091,0.09999999999999999,0.16666666666666669
1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.004,4.0,C,0.0,0.0,0.0
201.0,6.3,3.0,25.5,2.5,9.8,1.1,2.0,0.44,4.0,C,0.09433962264150944,0.048514851485148516,0.4109589041095891
280.0,0.2,0.1,64.1,54.5,2.0,0.01,7.0,0.004,1.0,C,0.8371735791090631,0.0071174377224199285,0.08333333333333334
99.0,3.2,2.2,14.6,13.8,3.0,0.11,2.0,0.044,4.0,C,0.8846153846153847,0.03,0.5238095238095238
610.0,48.0,8.8,23.0,6.6,20.0,0.8,5.8,0.32,3.0,C,0.27499999999999997,0.03273322422258593,0.1795918367346939
137.0,9.0,3.0,0.0,0.0,14.0,1.2,2.0,0.48,4.0,C,0.0,0.10144927536231885,0.3
125.0,10.0,7.5,4.0,2.8,4.8,0.11,0.0,0.044,4.0,C,0.5599999999999999,0.03809523809523809,0.6818181818181818
0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.008,4.0,C,0.0,0.0,0.0
247.0,1.2,1.1,96.0,0.5,0.5,0.01,2.0,0.004,4.0,C,0.005154639175257732,0.0020161290322580645,0.5
134.0,5.4,2.3,15.3,3.51,5.51,0.69,1.21,0.276,4.0,C,0.2153374233128834,0.04081481481481481,0.35937499999999994
67.0,3.6,2.4,4.8,4.8,3.7,0.13,2.0,0.052,4.0,C,0.8275862068965517,0.054411764705882354,0.5217391304347826
166.0,11.0,6.2,11.0,5.2,5.5,0.38,2.0,0.152,4.0,C,0.43333333333333335,0.03293413173652695,0.5166666666666667
60.0,1.9,0.4,6.6,6.4,3.6,0.2,2.0,0.08,4.0,C,0.8421052631578948,0.05901639344262295,0.13793103448275862
137.0,4.2,2.7,21.0,18.0,3.3,0.11,1.0,0.044,4.0,C,0.8181818181818182,0.023913043478260867,0.5192307692307693
109.0,6.9,4.6,7.1,3.3,3.9,0.62,1.6,0.248,4.0,C,0.4074074074074074,0.035454545454545454,0.5822784810126581
105.0,3.0,1.9,17.0,15.0,2.7,0.1,0.0,0.04,4.0,C,0.8333333333333334,0.02547169811320755,0.475
220.0,16.0,11.0,2.0,0.0,17.0,0.69,2.0,0.276,4.0,C,0.0,0.07692307692307693,0.6470588235294118
40.0,2.9,0.3,2.2,0.3,1.0,0.1,2.0,0.04,4.0,C,0.09374999999999999,0.024390243902439025,0.07692307692307693
613.0,50.0,6.0,13.0,5.8,23.0,1.8,8.4,0.72,3.0,C,0.41428571428571426,0.03745928338762215,0.11764705882352941
93.0,0.4,0.1,13.1,0.9,6.2,0.8,2.0,0.32,3.0,C,0.06382978723404256,0.06595744680851064,0.07142857142857144
186.0,2.0,0.6,33.0,3.0,6.2,0.95,2.0,0.38,4.0,C,0.08823529411764706,0.033155080213903745,0.19999999999999998
6.0,0.3,0.2,0.5,0.2,0.3,0.8,0.1,0.32,4.0,C,0.13333333333333333,0.04285714285714286,0.15384615384615385
270.0,22.6,2.5,10.6,0.4,6.8,0.9,5.6,0.36,4.0,C,0.034482758620689655,0.025092250922509225,0.1059322033898305
48.0,0.1,0.03,10.9,10.6,0.3,0.005,0.3,0.002,1.0,C,0.8907563025210083,0.006122448979591836,0.027272727272727268
110.0,2.4,1.0,0.9,0.0,21.0,1.54,0.0,0.616,4.0,C,0.0,0.1891891891891892,0.29411764705882354
357.0,0.6,0.1,88.0,0.5,0.5,0.02,0.5,0.008,2.0,C,0.0056179775280898875,0.0013966480446927375,0.0625
147.0,11.4,6.7,4.5,4.3,7.5,0.65,2.0,0.26,3.0,C,0.7818181818181817,0.05067567567567568,0.5403225806451613
445.0,10.9090909090909,1.81818181818182,70.0,0.0,11.8181818181818,1.61363636363636,7.27272727272727,0.645454545454545,3.0,C,0.0,0.026498165511618387,0.15267175572519112
91.0,3.0,1.0,1.7,0.1,14.0,1.77,0.4,0.708,4.0,C,0.037037037037037035,0.15217391304347827,0.25
240.0,2.25,0.5,45.0,2.5,8.0,0.8875,2.25,0.355,4.0,C,0.05434782608695652,0.03319502074688797,0.15384615384615385
91.0,2.7,1.6,12.5,11.7,3.4,0.13,1.6,0.052,4.0,C,0.8666666666666666,0.03695652173913044,0.43243243243243246
118.0,9.2,5.5,5.3,4.3,3.5,0.1,0.0,0.04,1.0,C,0.6825396825396826,0.029411764705882353,0.5392156862745099
467.0,19.3,2.9,61.4,18.2,7.8,0.25,8.2,0.1,4.0,C,0.2916666666666667,0.016666666666666666,0.14285714285714285
517.0,29.0,2.2,54.0,1.0,6.1,0.64,5.0,0.256,4.0,C,0.01818181818181818,0.011776061776061775,0.07333333333333333
102.0,7.0,4.5,6.5,4.1,3.1,0.12,0.3,0.048,4.0,C,0.5466666666666666,0.030097087378640777,0.5625
94.0,1.9,1.2,15.0,15.0,4.2,0.11,2.0,0.044,4.0,C,0.9375,0.04421052631578948,0.41379310344827586
310.0,7.4,1.0,48.0,7.8,11.0,1.1,3.9,0.44,4.0,C,0.15918367346938775,0.03536977491961415,0.11904761904761904
107.0,2.3,1.7,18.0,11.0,3.8,0.0,0.0,0.0,3.0,C,0.5789473684210527,0.03518518518518518,0.5151515151515151
230.0,0.5,0.1,50.0,35.0,1.6,0.025,6.6,0.01,1.0,C,0.6862745098039216,0.006926406926406926,0.06666666666666667
88.0,2.0,0.7,2.0,2.0,15.5,1.8,2.0,0.72,4.0,C,0.6666666666666666,0.17415730337078653,0.2333333333333333
40.0,1.1,0.1,4.4,4.1,3.2,0.13,2.0,0.052,4.0,C,0.7592592592592592,0.07804878048780488,0.047619047619047616
423.0,15.0,5.5,54.0,5.9,12.0,0.01,9.3,0.004,3.0,C,0.10727272727272728,0.02830188679245283,0.34375
20.0,0.0,0.0,4.5,3.5,0.5,0.0,0.0,0.0,4.0,C,0.6363636363636364,0.023809523809523808,0.0
1.0,0.2,0.04,1.6,0.0,0.2,0.01,0.2,0.004,4.0,C,0.0,0.1,0.03333333333333333
202.0,7.5,1.1,18.0,6.0,15.0,1.4,1.5,0.56,4.0,C,0.3157894736842105,0.07389162561576355,0.12941176470588237
375.0,3.8,0.5,65.0,5.5,15.0,1.3,9.2,0.52,4.0,C,0.08333333333333333,0.0398936170212766,0.10416666666666667
384.0,1.0,0.2,85.4,0.3,7.5,0.4,1.9,0.16,3.0,C,0.003472222222222222,0.01948051948051948,0.1
44.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,0.0,1.0,C,0.9166666666666666,0.0,0.0
98.0,7.5,2.9,1.1,0.4,5.7,1.2,1.8,0.48,4.0,C,0.19047619047619047,0.05757575757575758,0.3411764705882353
105.0,8.0,3.1,1.0,0.5,5.9,1.0,2.5,0.4,4.0,C,0.25,0.05566037735849057,0.34444444444444444
117.0,3.0,2.1,19.0,11.0,3.2,0.1,0.5,0.04,3.0,C,0.55,0.027118644067796613,0.525
255.0,18.8372093023256,1.86046511627907,12.3255813953488,0.0,7.2093023255814,1.06976744186047,3.95348837209302,0.427906976744186,3.0,C,0.0,0.028161337209302344,0.09378663540445478
